sci_name_id,park_id,category_name,family,order,common_names
8947,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Scolopacidae,Charadriiformes,Baird's Sandpiper
8948,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Scolopacidae,Charadriiformes,White-Rumped Sandpiper
8949,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Scolopacidae,Charadriiformes,Pectoral Sandpiper
8950,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Scolopacidae,Charadriiformes,Least Sandpiper
8951,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Scolopacidae,Charadriiformes,Semipalmated Sandpiper
8952,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Scolopacidae,Charadriiformes,Common Snipe
8953,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Scolopacidae,Charadriiformes,Short-Billed Dowitcher
8954,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Scolopacidae,Charadriiformes,Long-Billed Dowitcher
8955,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Scolopacidae,Charadriiformes,Marbled Godwit
8956,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Scolopacidae,Charadriiformes,Hudsonian Godwit
8957,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Scolopacidae,Charadriiformes,Whimbrel
8958,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Scolopacidae,Charadriiformes,Red-Necked Phalarope
8959,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Scolopacidae,Charadriiformes,American Woodcock
8960,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Scolopacidae,Charadriiformes,Lesser Yellowlegs
8961,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Scolopacidae,Charadriiformes,Greater Yellowlegs
8962,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Scolopacidae,Charadriiformes,Solitary Sandpiper
8963,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Stercorariidae,Charadriiformes,Long-Tailed Jaeger
8964,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Columbidae,Columbiformes,"Feral Pigeon, Rock Dove"
8965,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Columbidae,Columbiformes,Mourning Dove
8966,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Alcedinidae,Coraciiformes,Belted Kingfisher
8967,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Cuculidae,Cuculiformes,Yellow-Billed Cuckoo
8968,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Cuculidae,Cuculiformes,Black-Billed Cuckoo
8969,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Falconidae,Falconiformes,"Merlin, Pigeon Hawk"
8970,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Falconidae,Falconiformes,Peregrine Falcon
8971,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Falconidae,Falconiformes,Gyrfalcon
8972,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Falconidae,Falconiformes,"American Kestrel, Sparrow Hawk"
8973,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Gaviidae,Gaviiformes,Common Loon
8974,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Gaviidae,Gaviiformes,Red-Throated Loon
8975,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Gruidae,Gruiformes,Sandhill Crane
8976,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Rallidae,Gruiformes,American Coot
8977,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Rallidae,Gruiformes,Sora
8978,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Rallidae,Gruiformes,Virginia Rail
8979,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Alaudidae,Passeriformes,Horned Lark
8980,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Bombycillidae,Passeriformes,Cedar Waxwing
8981,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Calcariidae,Passeriformes,Lapland Longspur
8982,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Calcariidae,Passeriformes,Smith's Longspur
8983,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Calcariidae,Passeriformes,Snow Bunting
8984,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Cardinalidae,Passeriformes,Northern Cardinal
8985,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Cardinalidae,Passeriformes,Indigo Bunting
8986,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Cardinalidae,Passeriformes,Rose-Breasted Grosbeak
8987,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Cardinalidae,Passeriformes,Scarlet Tanager
8988,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Certhiidae,Passeriformes,Brown Creeper
8989,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Corvidae,Passeriformes,American Crow
8990,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Corvidae,Passeriformes,Common Raven
8991,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Corvidae,Passeriformes,Blue Jay
8992,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Corvidae,Passeriformes,"Canada Jay, Gray Jay, Whiskeyjack"
8993,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Corvidae,Passeriformes,Black-Billed Magpie
8994,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Emberizidae,Passeriformes,Le Conte's Sparrow
8995,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Emberizidae,Passeriformes,"Dark-Eyed Junco, Northern Junco, Slate-Colored Junco"
8996,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Emberizidae,Passeriformes,Swamp Sparrow
8997,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Emberizidae,Passeriformes,Lincoln's Sparrow
8998,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Emberizidae,Passeriformes,Song Sparrow
8999,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Emberizidae,Passeriformes,Savannah Sparrow
9000,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Emberizidae,Passeriformes,Fox Sparrow
9001,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Emberizidae,Passeriformes,"Eastern Towhee, Rufous-Sided Towhee"
9002,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Emberizidae,Passeriformes,Vesper Sparrow
9003,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Emberizidae,Passeriformes,American Tree Sparrow
9004,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Emberizidae,Passeriformes,Clay-Colored Sparrow
9005,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Emberizidae,Passeriformes,Chipping Sparrow
9006,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Emberizidae,Passeriformes,Field Sparrow
9007,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Emberizidae,Passeriformes,White-Throated Sparrow
9008,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Emberizidae,Passeriformes,White-Crowned Sparrow
9009,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Emberizidae,Passeriformes,Harris's Sparrow
9010,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Fringillidae,Passeriformes,Common Redpoll
9011,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Fringillidae,Passeriformes,Pine Siskin
9012,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Fringillidae,Passeriformes,American Goldfinch
9013,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Fringillidae,Passeriformes,Purple Finch
9014,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Fringillidae,Passeriformes,Evening Grosbeak
9015,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Fringillidae,Passeriformes,Red Crossbill
9016,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Fringillidae,Passeriformes,White-Winged Crossbill
9017,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Fringillidae,Passeriformes,Pine Grosbeak
9018,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Hirundinidae,Passeriformes,Barn Swallow
9019,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Hirundinidae,Passeriformes,Cliff Swallow
9020,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Hirundinidae,Passeriformes,Bank Swallow
9021,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Hirundinidae,Passeriformes,Northern Rough-Winged Swallow
9022,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Hirundinidae,Passeriformes,Tree Swallow
9023,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Icteridae,Passeriformes,Red-Winged Blackbird
9024,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Icteridae,Passeriformes,Bobolink
9025,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Icteridae,Passeriformes,Rusty Blackbird
9026,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Icteridae,Passeriformes,Brewer's Blackbird
9027,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Icteridae,Passeriformes,"Baltimore Oriole, Northern Oriole"
9028,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Icteridae,Passeriformes,Brown-Headed Cowbird
9029,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Icteridae,Passeriformes,Common Grackle
9030,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Icteridae,Passeriformes,Eastern Meadowlark
9031,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Icteridae,Passeriformes,Yellow-Headed Blackbird
9032,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Laniidae,Passeriformes,Northern Shrike
9033,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Laniidae,Passeriformes,Loggerhead Shrike
9034,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Mimidae,Passeriformes,Gray Catbird
9035,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Mimidae,Passeriformes,Northern Mockingbird
9036,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Mimidae,Passeriformes,Brown Thrasher
9037,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Motacillidae,Passeriformes,"American Pipit, Water Pipit"
9038,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Paridae,Passeriformes,"Black-Capped Chickadee, Chickadee"
9039,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Paridae,Passeriformes,Boreal Chickadee
9040,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Parulidae,Passeriformes,Black-Throated Blue Warbler
9041,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Parulidae,Passeriformes,Bay-Breasted Warbler
9042,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Parulidae,Passeriformes,Cerulean Warbler
9043,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Parulidae,Passeriformes,Yellow-Rumped Warbler
9044,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Parulidae,Passeriformes,Blackburnian Warbler
9045,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Parulidae,Passeriformes,Kirtland's Warbler
9046,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Parulidae,Passeriformes,Magnolia Warbler
9047,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Parulidae,Passeriformes,Palm Warbler
9048,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Parulidae,Passeriformes,Chestnut-Sided Warbler
9049,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Parulidae,Passeriformes,Yellow Warbler
9050,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Parulidae,Passeriformes,Pine Warbler
9051,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Parulidae,Passeriformes,Blackpoll Warbler
9052,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Parulidae,Passeriformes,Cape May Warbler
9053,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Parulidae,Passeriformes,Black-Throated Green Warbler
9054,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Parulidae,Passeriformes,Common Yellowthroat
9055,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Parulidae,Passeriformes,Black-And-White Warbler
9056,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Parulidae,Passeriformes,Connecticut Warbler
9057,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Parulidae,Passeriformes,Mourning Warbler
9058,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Parulidae,Passeriformes,"Northern Parula, Parula Warbler"
9059,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Parulidae,Passeriformes,Ovenbird
9060,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Parulidae,Passeriformes,Northern Waterthrush
9061,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Parulidae,Passeriformes,American Redstart
9062,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Parulidae,Passeriformes,Orange-Crowned Warbler
9063,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Parulidae,Passeriformes,Golden-Winged Warbler
9064,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Parulidae,Passeriformes,Tennessee Warbler
9065,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Parulidae,Passeriformes,Nashville Warbler
9066,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Parulidae,Passeriformes,Canada Warbler
9067,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Parulidae,Passeriformes,Wilson's Warbler
9068,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Passeridae,Passeriformes,House Sparrow
9069,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Regulidae,Passeriformes,Ruby-Crowned Kinglet
9070,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Regulidae,Passeriformes,Golden-Crowned Kinglet
9071,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Sittidae,Passeriformes,Red-Breasted Nuthatch
9072,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Sittidae,Passeriformes,White-Breasted Nuthatch
9073,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Sturnidae,Passeriformes,"European Starling, Starling"
9074,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Troglodytidae,Passeriformes,Marsh Wren
9075,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Troglodytidae,Passeriformes,Sedge Wren
9076,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Troglodytidae,Passeriformes,House Wren
9077,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Troglodytidae,Passeriformes,Winter Wren
9078,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Turdidae,Passeriformes,Veery
9079,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Turdidae,Passeriformes,Hermit Thrush
9080,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Turdidae,Passeriformes,Gray-Cheeked Thrush
9081,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Turdidae,Passeriformes,Swainson's Thrush
9082,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Turdidae,Passeriformes,Wood Thrush
9083,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Turdidae,Passeriformes,Eastern Bluebird
9084,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Turdidae,Passeriformes,American Robin
9085,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Tyrannidae,Passeriformes,Olive-Sided Flycatcher
9086,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Tyrannidae,Passeriformes,Western Wood-Pewee
9087,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Tyrannidae,Passeriformes,"Eastern Wood-Pewee, Pewee"
9088,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Tyrannidae,Passeriformes,Alder Flycatcher
9089,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Tyrannidae,Passeriformes,Yellow-Bellied Flycatcher
9090,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Tyrannidae,Passeriformes,Least Flycatcher
9091,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Tyrannidae,Passeriformes,Willow Flycatcher
9092,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Tyrannidae,Passeriformes,Great Crested Flycatcher
9093,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Tyrannidae,Passeriformes,Eastern Phoebe
9094,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Tyrannidae,Passeriformes,Eastern Kingbird
9095,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Tyrannidae,Passeriformes,Western Kingbird
9096,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Vireonidae,Passeriformes,Yellow-Throated Vireo
9097,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Vireonidae,Passeriformes,Warbling Vireo
9098,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Vireonidae,Passeriformes,White-Eyed Vireo
9099,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Vireonidae,Passeriformes,Red-Eyed Vireo
9100,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Vireonidae,Passeriformes,Philadelphia Vireo
9101,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Vireonidae,Passeriformes,"Blue-Headed Vireo, Solitary Vireo"
9102,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Ardeidae,Pelecaniformes,Great Blue Heron
9103,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Ardeidae,Pelecaniformes,American Bittern
9104,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Ardeidae,Pelecaniformes,Black-Crowned Night Heron
9105,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Pelecanidae,Pelecaniformes,American White Pelican
9106,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Picidae,Piciformes,"Common Flicker, Northern Flicker, Yellow-Shafted Flicker"
9107,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Picidae,Piciformes,Pileated Woodpecker
9108,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Picidae,Piciformes,Red-Headed Woodpecker
9109,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Picidae,Piciformes,Black-Backed Woodpecker
9110,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Picidae,Piciformes,Downy Woodpecker
9111,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Picidae,Piciformes,Three-Toed Woodpecker
9112,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Picidae,Piciformes,Hairy Woodpecker
9113,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Picidae,Piciformes,Yellow-Bellied Sapsucker
9114,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Podicipedidae,Podicipediformes,Horned Grebe
9115,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Podicipedidae,Podicipediformes,Red-Necked Grebe
9116,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Podicipedidae,Podicipediformes,Pied-Billed Grebe
9117,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Strigidae,Strigiformes,Northern Saw-Whet Owl
9118,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Strigidae,Strigiformes,Boreal Owl
9119,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Strigidae,Strigiformes,Short-Eared Owl
9120,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Strigidae,Strigiformes,Long-Eared Owl
9121,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Strigidae,Strigiformes,Great Horned Owl
9122,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Strigidae,Strigiformes,Snowy Owl
9123,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Strigidae,Strigiformes,Barred Owl
9124,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Strigidae,Strigiformes,Hawk Owl
9125,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Bird,Phalacrocoracidae,Suliformes,Double-Crested Cormorant
9126,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Reptile,Colubridae,Squamata,Northern Red-Bellied Snake
9127,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Reptile,Colubridae,Squamata,Eastern Gartersnake
9128,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Reptile,Emydidae,Testudines,Western Painted Turtle
9129,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Amphibian,Bufonidae,Anura,Eastern American Toad
9130,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Amphibian,Hylidae,Anura,Northern Spring Peeper
9131,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Amphibian,Hylidae,Anura,Boreal Chorus Frog
9132,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Amphibian,Ranidae,Anura,Northern Green Frog
9133,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Amphibian,Ranidae,Anura,Mink Frog
9134,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Amphibian,Ranidae,Anura,Wood Frog
9135,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Amphibian,Ambystomatidae,Caudata,Blue-Spotted Salamander
9136,0F6893CF-FC15-4AC5-8C95-E70FC9C21B1A,Amphibian,Salamandridae,Caudata,Central Newt
9137,F5CD58FB-05DC-4074-99DA-F327A537F1BC,Mammal,Bovidae,Artiodactyla,Nelson's Bighorn Sheep
9138,F5CD58FB-05DC-4074-99DA-F327A537F1BC,Mammal,Cervidae,Artiodactyla,Mule Deer
9139,F5CD58FB-05DC-4074-99DA-F327A537F1BC,Mammal,Canidae,Carnivora,Coyote
9140,F5CD58FB-05DC-4074-99DA-F327A537F1BC,Mammal,Canidae,Carnivora,Gray Fox
9141,F5CD58FB-05DC-4074-99DA-F327A537F1BC,Mammal,Canidae,Carnivora,Kit Fox
9142,F5CD58FB-05DC-4074-99DA-F327A537F1BC,Mammal,Felidae,Carnivora,Bobcat
9143,F5CD58FB-05DC-4074-99DA-F327A537F1BC,Mammal,Felidae,Carnivora,Cougar
9144,F5CD58FB-05DC-4074-99DA-F327A537F1BC,Mammal,Mephitidae,Carnivora,Western Spotted Skunk
9145,F5CD58FB-05DC-4074-99DA-F327A537F1BC,Mammal,Mustelidae,Carnivora,Long-Tailed Weasel
9146,F5CD58FB-05DC-4074-99DA-F327A537F1BC,Mammal,Mustelidae,Carnivora,American Badger
9147,F5CD58FB-05DC-4074-99DA-F327A537F1BC,Mammal,Procyonidae,Carnivora,Ringtail
9148,F5CD58FB-05DC-4074-99DA-F327A537F1BC,Mammal,Ursidae,Carnivora,American Black Bear
9149,F5CD58FB-05DC-4074-99DA-F327A537F1BC,Mammal,Molossidae,Chiroptera,Western Mastiff-Bat
9150,F5CD58FB-05DC-4074-99DA-F327A537F1BC,Mammal,Phyllostomidae,Chiroptera,California Leaf-Nosed Bat
9151,F5CD58FB-05DC-4074-99DA-F327A537F1BC,Mammal,Vespertilionidae,Chiroptera,Pallid Bat
9152,F5CD58FB-05DC-4074-99DA-F327A537F1BC,Mammal,Vespertilionidae,Chiroptera,Townsend's Big-Eared Bat
9153,F5CD58FB-05DC-4074-99DA-F327A537F1BC,Mammal,Vespertilionidae,Chiroptera,Big Brown Bat
9154,F5CD58FB-05DC-4074-99DA-F327A537F1BC,Mammal,Vespertilionidae,Chiroptera,Spotted Bat
9155,F5CD58FB-05DC-4074-99DA-F327A537F1BC,Mammal,Vespertilionidae,Chiroptera,Hoary Bat
9156,F5CD58FB-05DC-4074-99DA-F327A537F1BC,Mammal,Vespertilionidae,Chiroptera,Western Yellow Bat
9157,F5CD58FB-05DC-4074-99DA-F327A537F1BC,Mammal,Vespertilionidae,Chiroptera,Californian Myotis
9158,F5CD58FB-05DC-4074-99DA-F327A537F1BC,Mammal,Vespertilionidae,Chiroptera,Fringed Myotis
9159,F5CD58FB-05DC-4074-99DA-F327A537F1BC,Mammal,Vespertilionidae,Chiroptera,Long-Legged Myotis
9160,F5CD58FB-05DC-4074-99DA-F327A537F1BC,Mammal,Vespertilionidae,Chiroptera,Western Pipistrelle
9161,F5CD58FB-05DC-4074-99DA-F327A537F1BC,Mammal,Leporidae,Lagomorpha,Black-Tailed Jackrabbit
9162,F5CD58FB-05DC-4074-99DA-F327A537F1BC,Mammal,Leporidae,Lagomorpha,Desert Cottontail
9163,F5CD58FB-05DC-4074-99DA-F327A537F1BC,Mammal,Cricetidae,Rodentia,White-Throated Woodrat
9164,F5CD58FB-05DC-4074-99DA-F327A537F1BC,Mammal,Cricetidae,Rodentia,Dusky-Footed Woodrat
9165,F5CD58FB-05DC-4074-99DA-F327A537F1BC,Mammal,Cricetidae,Rodentia,Desert Woodrat
9166,F5CD58FB-05DC-4074-99DA-F327A537F1BC,Mammal,Cricetidae,Rodentia,Southern Grasshopper Mouse
9167,F5CD58FB-05DC-4074-99DA-F327A537F1BC,Mammal,Cricetidae,Rodentia,Brush Deermouse
9168,F5CD58FB-05DC-4074-99DA-F327A537F1BC,Mammal,Cricetidae,Rodentia,California Deermouse
9169,F5CD58FB-05DC-4074-99DA-F327A537F1BC,Mammal,Cricetidae,Rodentia,Canyon Deermouse
9170,F5CD58FB-05DC-4074-99DA-F327A537F1BC,Mammal,Cricetidae,Rodentia,Cactus Deermouse
9171,F5CD58FB-05DC-4074-99DA-F327A537F1BC,Mammal,Cricetidae,Rodentia,North American Deermouse
