activity_id,activity_name,park_id
A0631906-9672-4583-91DE-113B93DB6B6E,Self-Guided Tours - Walking,C8B7FCAD-0176-4ABC-8774-90A264E646F1
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,C8B7FCAD-0176-4ABC-8774-90A264E646F1
45261C0A-00D8-4C27-A1F8-029F933A0D34,Front-Country Hiking,C8B7FCAD-0176-4ABC-8774-90A264E646F1
DF4A35E0-7983-4A3E-BC47-F37B872B0F25,Junior Ranger Program,C8B7FCAD-0176-4ABC-8774-90A264E646F1
0B685688-3405-4E2A-ABBA-E3069492EC50,Wildlife Watching,C8B7FCAD-0176-4ABC-8774-90A264E646F1
5A2C91D1-50EC-4B24-8BED-A2E11A1892DF,Birdwatching,C8B7FCAD-0176-4ABC-8774-90A264E646F1
0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film,C8B7FCAD-0176-4ABC-8774-90A264E646F1
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,C8B7FCAD-0176-4ABC-8774-90A264E646F1
467DC8B8-0B7D-436D-A026-80A22358F615,Bookstore and Park Store,C8B7FCAD-0176-4ABC-8774-90A264E646F1
7CE6E935-F839-4FEC-A63E-052B1DEF39D2,Biking,406F7D87-F34F-41C9-9CCE-9FD53ABBA9A7
AE42B46C-E4B7-4889-A122-08FE180371AE,Fishing,406F7D87-F34F-41C9-9CCE-9FD53ABBA9A7
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,406F7D87-F34F-41C9-9CCE-9FD53ABBA9A7
8386EEAF-985F-4DE8-9037-CCF91975AC94,Hunting and Gathering,406F7D87-F34F-41C9-9CCE-9FD53ABBA9A7
25559F45-F162-4B8B-BEC2-B341034A2AF4,Hunting,406F7D87-F34F-41C9-9CCE-9FD53ABBA9A7
4D224BCA-C127-408B-AC75-A51563C42411,Paddling,406F7D87-F34F-41C9-9CCE-9FD53ABBA9A7
21DB3AFC-8AAC-4665-BC1F-7198C0685983,Canoeing,406F7D87-F34F-41C9-9CCE-9FD53ABBA9A7
F353A9ED-4A08-456E-8DEC-E61974D0FEB6,Kayaking,406F7D87-F34F-41C9-9CCE-9FD53ABBA9A7
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,406F7D87-F34F-41C9-9CCE-9FD53ABBA9A7
EAB1EBDE-5B72-493F-8F8F-0EE5B1724436,Cross-Country Skiing,406F7D87-F34F-41C9-9CCE-9FD53ABBA9A7
7C912B83-1B1B-4807-9B66-97C12211E48E,Snowmobiling,406F7D87-F34F-41C9-9CCE-9FD53ABBA9A7
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,406F7D87-F34F-41C9-9CCE-9FD53ABBA9A7
0B685688-3405-4E2A-ABBA-E3069492EC50,Wildlife Watching,406F7D87-F34F-41C9-9CCE-9FD53ABBA9A7
5A2C91D1-50EC-4B24-8BED-A2E11A1892DF,Birdwatching,406F7D87-F34F-41C9-9CCE-9FD53ABBA9A7
071BA73C-1D3C-46D4-A53C-00D5602F7F0E,Boating,B712CB0C-B3DD-48A6-AA4F-CCD72C87F48B
A59947B7-3376-49B4-AD02-C0423E08C5F7,Camping,B712CB0C-B3DD-48A6-AA4F-CCD72C87F48B
4A58AF13-E8FB-4530-B41A-97DF0B0C77B7,Backcountry Camping,B712CB0C-B3DD-48A6-AA4F-CCD72C87F48B
907E8125-15E4-483C-8EAD-B9FA1E85C6F8,Canoe or Kayak Camping,B712CB0C-B3DD-48A6-AA4F-CCD72C87F48B
AE42B46C-E4B7-4889-A122-08FE180371AE,Fishing,B712CB0C-B3DD-48A6-AA4F-CCD72C87F48B
9BC03FAF-28F1-4609-BF6F-643F58071AED,Fly Fishing,B712CB0C-B3DD-48A6-AA4F-CCD72C87F48B
1DFACD97-1B9C-4F5A-80F2-05593604799E,Food,B712CB0C-B3DD-48A6-AA4F-CCD72C87F48B
E53E1320-9B17-41DC-86A5-37EB7D622572,Dining,B712CB0C-B3DD-48A6-AA4F-CCD72C87F48B
C6D3230A-2CEA-4AFE-BFF3-DC1E2C2C4BB4,Picnicking,B712CB0C-B3DD-48A6-AA4F-CCD72C87F48B
D72206E4-6CD1-4441-A355-F8F1827466B1,Flying,B712CB0C-B3DD-48A6-AA4F-CCD72C87F48B
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,B712CB0C-B3DD-48A6-AA4F-CCD72C87F48B
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,B712CB0C-B3DD-48A6-AA4F-CCD72C87F48B
7C37B79B-D02D-49EB-9020-3DB8299B748A,Backcountry Hiking,B712CB0C-B3DD-48A6-AA4F-CCD72C87F48B
8386EEAF-985F-4DE8-9037-CCF91975AC94,Hunting and Gathering,B712CB0C-B3DD-48A6-AA4F-CCD72C87F48B
25559F45-F162-4B8B-BEC2-B341034A2AF4,Hunting,B712CB0C-B3DD-48A6-AA4F-CCD72C87F48B
4D224BCA-C127-408B-AC75-A51563C42411,Paddling,B712CB0C-B3DD-48A6-AA4F-CCD72C87F48B
256543C7-4322-48B3-8978-765E89AA9431,Kayak Camping,B712CB0C-B3DD-48A6-AA4F-CCD72C87F48B
DF4A35E0-7983-4A3E-BC47-F37B872B0F25,Junior Ranger Program,B712CB0C-B3DD-48A6-AA4F-CCD72C87F48B
0B685688-3405-4E2A-ABBA-E3069492EC50,Wildlife Watching,B712CB0C-B3DD-48A6-AA4F-CCD72C87F48B
0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film,B712CB0C-B3DD-48A6-AA4F-CCD72C87F48B
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,B712CB0C-B3DD-48A6-AA4F-CCD72C87F48B
467DC8B8-0B7D-436D-A026-80A22358F615,Bookstore and Park Store,B712CB0C-B3DD-48A6-AA4F-CCD72C87F48B
43800AD1-D439-40F3-AAB3-9FB651FE45BB,Gift Shop and Souvenirs,B712CB0C-B3DD-48A6-AA4F-CCD72C87F48B
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,11E73438-0CCC-4441-A76A-1995F67F2D89
D37A0003-8317-4F04-8FB0-4CF0A272E195,Stargazing,11E73438-0CCC-4441-A76A-1995F67F2D89
071BA73C-1D3C-46D4-A53C-00D5602F7F0E,Boating,11E73438-0CCC-4441-A76A-1995F67F2D89
A510F02B-8938-4679-A4F9-76580BCAE9C7,Boat Tour,11E73438-0CCC-4441-A76A-1995F67F2D89
A59947B7-3376-49B4-AD02-C0423E08C5F7,Camping,11E73438-0CCC-4441-A76A-1995F67F2D89
4A58AF13-E8FB-4530-B41A-97DF0B0C77B7,Backcountry Camping,11E73438-0CCC-4441-A76A-1995F67F2D89
907E8125-15E4-483C-8EAD-B9FA1E85C6F8,Canoe or Kayak Camping,11E73438-0CCC-4441-A76A-1995F67F2D89
9159DF0F-951D-4AAE-9987-CEB3CE2A9ADA,Car or Front Country Camping,11E73438-0CCC-4441-A76A-1995F67F2D89
B12FAAB9-713F-4B38-83E4-A273F5A43C77,Climbing,11E73438-0CCC-4441-A76A-1995F67F2D89
977B3209-68A2-4BCE-97A9-EA0CAC320664,Mountain Climbing,11E73438-0CCC-4441-A76A-1995F67F2D89
7C822207-214A-48E8-8794-2F42F7CFB56F,Ice Climbing,11E73438-0CCC-4441-A76A-1995F67F2D89
8C495067-8E94-4D78-BBD4-3379DACF6550,Dog Sledding,11E73438-0CCC-4441-A76A-1995F67F2D89
AE42B46C-E4B7-4889-A122-08FE180371AE,Fishing,11E73438-0CCC-4441-A76A-1995F67F2D89
25FB188F-5AAD-459A-9092-28A9801709FF,Freshwater Fishing,11E73438-0CCC-4441-A76A-1995F67F2D89
9BC03FAF-28F1-4609-BF6F-643F58071AED,Fly Fishing,11E73438-0CCC-4441-A76A-1995F67F2D89
17411C8D-5769-4D0F-ABD1-52ED03840C18,Saltwater Fishing,11E73438-0CCC-4441-A76A-1995F67F2D89
1DFACD97-1B9C-4F5A-80F2-05593604799E,Food,11E73438-0CCC-4441-A76A-1995F67F2D89
D72206E4-6CD1-4441-A355-F8F1827466B1,Flying,11E73438-0CCC-4441-A76A-1995F67F2D89
A7536632-1115-41E3-9A63-8E7A6B9003D6,Helicopter Flying,11E73438-0CCC-4441-A76A-1995F67F2D89
C06FE528-9671-4EC1-909F-B7D3720A1D89,Fixed Wing Flying,11E73438-0CCC-4441-A76A-1995F67F2D89
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,11E73438-0CCC-4441-A76A-1995F67F2D89
5A241412-0CFB-497A-9B5F-0AB8C03CDE72,Guided Boat Tour,11E73438-0CCC-4441-A76A-1995F67F2D89
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,11E73438-0CCC-4441-A76A-1995F67F2D89
7C37B79B-D02D-49EB-9020-3DB8299B748A,Backcountry Hiking,11E73438-0CCC-4441-A76A-1995F67F2D89
45261C0A-00D8-4C27-A1F8-029F933A0D34,Front-Country Hiking,11E73438-0CCC-4441-A76A-1995F67F2D89
4D224BCA-C127-408B-AC75-A51563C42411,Paddling,11E73438-0CCC-4441-A76A-1995F67F2D89
256543C7-4322-48B3-8978-765E89AA9431,Kayak Camping,11E73438-0CCC-4441-A76A-1995F67F2D89
F353A9ED-4A08-456E-8DEC-E61974D0FEB6,Kayaking,11E73438-0CCC-4441-A76A-1995F67F2D89
DF4A35E0-7983-4A3E-BC47-F37B872B0F25,Junior Ranger Program,11E73438-0CCC-4441-A76A-1995F67F2D89
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,11E73438-0CCC-4441-A76A-1995F67F2D89
EAB1EBDE-5B72-493F-8F8F-0EE5B1724436,Cross-Country Skiing,11E73438-0CCC-4441-A76A-1995F67F2D89
7C912B83-1B1B-4807-9B66-97C12211E48E,Snowmobiling,11E73438-0CCC-4441-A76A-1995F67F2D89
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,11E73438-0CCC-4441-A76A-1995F67F2D89
0B685688-3405-4E2A-ABBA-E3069492EC50,Wildlife Watching,11E73438-0CCC-4441-A76A-1995F67F2D89
5A2C91D1-50EC-4B24-8BED-A2E11A1892DF,Birdwatching,11E73438-0CCC-4441-A76A-1995F67F2D89
0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film,11E73438-0CCC-4441-A76A-1995F67F2D89
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,11E73438-0CCC-4441-A76A-1995F67F2D89
467DC8B8-0B7D-436D-A026-80A22358F615,Bookstore and Park Store,11E73438-0CCC-4441-A76A-1995F67F2D89
09DF0950-D319-4557-A57E-04CD2F63FF42,Arts and Culture,A1901BAE-94DB-44E4-96D4-1E07422EDF6E
C59E231D-55FC-4B37-BC5B-FF76383951B5,Craft Demonstrations,A1901BAE-94DB-44E4-96D4-1E07422EDF6E
FAED7F97-3474-4C21-AB42-FB0768A2F826,Cultural Demonstrations,A1901BAE-94DB-44E4-96D4-1E07422EDF6E
1DFACD97-1B9C-4F5A-80F2-05593604799E,Food,A1901BAE-94DB-44E4-96D4-1E07422EDF6E
C6D3230A-2CEA-4AFE-BFF3-DC1E2C2C4BB4,Picnicking,A1901BAE-94DB-44E4-96D4-1E07422EDF6E
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,A1901BAE-94DB-44E4-96D4-1E07422EDF6E
A0631906-9672-4583-91DE-113B93DB6B6E,Self-Guided Tours - Walking,A1901BAE-94DB-44E4-96D4-1E07422EDF6E
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,A1901BAE-94DB-44E4-96D4-1E07422EDF6E
DF4A35E0-7983-4A3E-BC47-F37B872B0F25,Junior Ranger Program,A1901BAE-94DB-44E4-96D4-1E07422EDF6E
0B685688-3405-4E2A-ABBA-E3069492EC50,Wildlife Watching,A1901BAE-94DB-44E4-96D4-1E07422EDF6E
5A2C91D1-50EC-4B24-8BED-A2E11A1892DF,Birdwatching,A1901BAE-94DB-44E4-96D4-1E07422EDF6E
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,A1901BAE-94DB-44E4-96D4-1E07422EDF6E
467DC8B8-0B7D-436D-A026-80A22358F615,Bookstore and Park Store,A1901BAE-94DB-44E4-96D4-1E07422EDF6E
7CE6E935-F839-4FEC-A63E-052B1DEF39D2,Biking,AA1E3B48-8B98-4F47-A642-C266A92AB523
8D778629-F603-4C50-A121-6F4BB2FE2C4B,Road Biking,AA1E3B48-8B98-4F47-A642-C266A92AB523
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,AA1E3B48-8B98-4F47-A642-C266A92AB523
A0631906-9672-4583-91DE-113B93DB6B6E,Self-Guided Tours - Walking,AA1E3B48-8B98-4F47-A642-C266A92AB523
C7D5A145-F8EB-4C37-9E92-2F6C6206B196,Self-Guided Tours - Auto,AA1E3B48-8B98-4F47-A642-C266A92AB523
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,AA1E3B48-8B98-4F47-A642-C266A92AB523
DF4A35E0-7983-4A3E-BC47-F37B872B0F25,Junior Ranger Program,AA1E3B48-8B98-4F47-A642-C266A92AB523
C8F98B28-3C10-41AE-AA99-092B3B398C43,Museum Exhibits,AA1E3B48-8B98-4F47-A642-C266A92AB523
7CE6E935-F839-4FEC-A63E-052B1DEF39D2,Biking,E25D6277-11D8-425F-8498-718C98B13854
299CB934-88DC-474F-A33D-E43E29A149C2,Mountain Biking,E25D6277-11D8-425F-8498-718C98B13854
8D778629-F603-4C50-A121-6F4BB2FE2C4B,Road Biking,E25D6277-11D8-425F-8498-718C98B13854
C11D3746-5063-4BD0-B245-7178D1AD866C,Compass and GPS,E25D6277-11D8-425F-8498-718C98B13854
CA3641A0-FADC-497F-B036-3FE426D0DDCC,Geocaching,E25D6277-11D8-425F-8498-718C98B13854
FAED7F97-3474-4C21-AB42-FB0768A2F826,Cultural Demonstrations,0103833B-8114-4483-9754-11B5171BCB20
C0FFC3D5-0E74-4B6F-B69D-6F95B78906CE,Live Music,0103833B-8114-4483-9754-11B5171BCB20
C11D3746-5063-4BD0-B245-7178D1AD866C,Compass and GPS,0103833B-8114-4483-9754-11B5171BCB20
CA3641A0-FADC-497F-B036-3FE426D0DDCC,Geocaching,0103833B-8114-4483-9754-11B5171BCB20
AE42B46C-E4B7-4889-A122-08FE180371AE,Fishing,0103833B-8114-4483-9754-11B5171BCB20
25FB188F-5AAD-459A-9092-28A9801709FF,Freshwater Fishing,0103833B-8114-4483-9754-11B5171BCB20
1DFACD97-1B9C-4F5A-80F2-05593604799E,Food,0103833B-8114-4483-9754-11B5171BCB20
C6D3230A-2CEA-4AFE-BFF3-DC1E2C2C4BB4,Picnicking,0103833B-8114-4483-9754-11B5171BCB20
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,0103833B-8114-4483-9754-11B5171BCB20
A0631906-9672-4583-91DE-113B93DB6B6E,Self-Guided Tours - Walking,0103833B-8114-4483-9754-11B5171BCB20
42FD78B9-2B90-4AA9-BC43-F10E9FEA8B5A,Hands-On,0103833B-8114-4483-9754-11B5171BCB20
31F88DA6-696F-441F-89CF-D7B1415C4CB9,Citizen Science,0103833B-8114-4483-9754-11B5171BCB20
19A59EFB-DF4B-4049-9EE1-A784CAC9C70C,Arts and Crafts,0103833B-8114-4483-9754-11B5171BCB20
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,0103833B-8114-4483-9754-11B5171BCB20
DF4A35E0-7983-4A3E-BC47-F37B872B0F25,Junior Ranger Program,0103833B-8114-4483-9754-11B5171BCB20
0B685688-3405-4E2A-ABBA-E3069492EC50,Wildlife Watching,0103833B-8114-4483-9754-11B5171BCB20
5A2C91D1-50EC-4B24-8BED-A2E11A1892DF,Birdwatching,0103833B-8114-4483-9754-11B5171BCB20
0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film,0103833B-8114-4483-9754-11B5171BCB20
C8F98B28-3C10-41AE-AA99-092B3B398C43,Museum Exhibits,0103833B-8114-4483-9754-11B5171BCB20
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,0103833B-8114-4483-9754-11B5171BCB20
467DC8B8-0B7D-436D-A026-80A22358F615,Bookstore and Park Store,0103833B-8114-4483-9754-11B5171BCB20
071BA73C-1D3C-46D4-A53C-00D5602F7F0E,Boating,691831BF-F280-4E02-BF4A-FF476BC66B23
A59947B7-3376-49B4-AD02-C0423E08C5F7,Camping,691831BF-F280-4E02-BF4A-FF476BC66B23
4A58AF13-E8FB-4530-B41A-97DF0B0C77B7,Backcountry Camping,691831BF-F280-4E02-BF4A-FF476BC66B23
AE42B46C-E4B7-4889-A122-08FE180371AE,Fishing,691831BF-F280-4E02-BF4A-FF476BC66B23
25FB188F-5AAD-459A-9092-28A9801709FF,Freshwater Fishing,691831BF-F280-4E02-BF4A-FF476BC66B23
D72206E4-6CD1-4441-A355-F8F1827466B1,Flying,691831BF-F280-4E02-BF4A-FF476BC66B23
C06FE528-9671-4EC1-909F-B7D3720A1D89,Fixed Wing Flying,691831BF-F280-4E02-BF4A-FF476BC66B23
42FD78B9-2B90-4AA9-BC43-F10E9FEA8B5A,Hands-On,691831BF-F280-4E02-BF4A-FF476BC66B23
19A59EFB-DF4B-4049-9EE1-A784CAC9C70C,Arts and Crafts,691831BF-F280-4E02-BF4A-FF476BC66B23
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,691831BF-F280-4E02-BF4A-FF476BC66B23
7C37B79B-D02D-49EB-9020-3DB8299B748A,Backcountry Hiking,691831BF-F280-4E02-BF4A-FF476BC66B23
4D224BCA-C127-408B-AC75-A51563C42411,Paddling,691831BF-F280-4E02-BF4A-FF476BC66B23
21DB3AFC-8AAC-4665-BC1F-7198C0685983,Canoeing,691831BF-F280-4E02-BF4A-FF476BC66B23
256543C7-4322-48B3-8978-765E89AA9431,Kayak Camping,691831BF-F280-4E02-BF4A-FF476BC66B23
DF4A35E0-7983-4A3E-BC47-F37B872B0F25,Junior Ranger Program,691831BF-F280-4E02-BF4A-FF476BC66B23
0B685688-3405-4E2A-ABBA-E3069492EC50,Wildlife Watching,691831BF-F280-4E02-BF4A-FF476BC66B23
C8F98B28-3C10-41AE-AA99-092B3B398C43,Museum Exhibits,691831BF-F280-4E02-BF4A-FF476BC66B23
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,691831BF-F280-4E02-BF4A-FF476BC66B23
467DC8B8-0B7D-436D-A026-80A22358F615,Bookstore and Park Store,691831BF-F280-4E02-BF4A-FF476BC66B23
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,5F76F85B-23F4-4616-AA0B-A26E8DE76593
D37A0003-8317-4F04-8FB0-4CF0A272E195,Stargazing,5F76F85B-23F4-4616-AA0B-A26E8DE76593
7CE6E935-F839-4FEC-A63E-052B1DEF39D2,Biking,5F76F85B-23F4-4616-AA0B-A26E8DE76593
071BA73C-1D3C-46D4-A53C-00D5602F7F0E,Boating,5F76F85B-23F4-4616-AA0B-A26E8DE76593
E0E4CE55-3119-46DE-86EB-6817CD8D5F30,Motorized Boating,5F76F85B-23F4-4616-AA0B-A26E8DE76593
A59947B7-3376-49B4-AD02-C0423E08C5F7,Camping,5F76F85B-23F4-4616-AA0B-A26E8DE76593
4A58AF13-E8FB-4530-B41A-97DF0B0C77B7,Backcountry Camping,5F76F85B-23F4-4616-AA0B-A26E8DE76593
907E8125-15E4-483C-8EAD-B9FA1E85C6F8,Canoe or Kayak Camping,5F76F85B-23F4-4616-AA0B-A26E8DE76593
B12FAAB9-713F-4B38-83E4-A273F5A43C77,Climbing,5F76F85B-23F4-4616-AA0B-A26E8DE76593
977B3209-68A2-4BCE-97A9-EA0CAC320664,Mountain Climbing,5F76F85B-23F4-4616-AA0B-A26E8DE76593
C11D3746-5063-4BD0-B245-7178D1AD866C,Compass and GPS,5F76F85B-23F4-4616-AA0B-A26E8DE76593
89DA72D0-16D6-4C1C-89D4-103D94F1F63D,Orienteering,5F76F85B-23F4-4616-AA0B-A26E8DE76593
AE42B46C-E4B7-4889-A122-08FE180371AE,Fishing,5F76F85B-23F4-4616-AA0B-A26E8DE76593
25FB188F-5AAD-459A-9092-28A9801709FF,Freshwater Fishing,5F76F85B-23F4-4616-AA0B-A26E8DE76593
9BC03FAF-28F1-4609-BF6F-643F58071AED,Fly Fishing,5F76F85B-23F4-4616-AA0B-A26E8DE76593
D72206E4-6CD1-4441-A355-F8F1827466B1,Flying,5F76F85B-23F4-4616-AA0B-A26E8DE76593
C06FE528-9671-4EC1-909F-B7D3720A1D89,Fixed Wing Flying,5F76F85B-23F4-4616-AA0B-A26E8DE76593
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,5F76F85B-23F4-4616-AA0B-A26E8DE76593
A0631906-9672-4583-91DE-113B93DB6B6E,Self-Guided Tours - Walking,5F76F85B-23F4-4616-AA0B-A26E8DE76593
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,5F76F85B-23F4-4616-AA0B-A26E8DE76593
7C37B79B-D02D-49EB-9020-3DB8299B748A,Backcountry Hiking,5F76F85B-23F4-4616-AA0B-A26E8DE76593
45261C0A-00D8-4C27-A1F8-029F933A0D34,Front-Country Hiking,5F76F85B-23F4-4616-AA0B-A26E8DE76593
EADFAEEB-4D57-49DB-9C58-BF8DC241C24F,Off-Trail Permitted Hiking,5F76F85B-23F4-4616-AA0B-A26E8DE76593
8386EEAF-985F-4DE8-9037-CCF91975AC94,Hunting and Gathering,5F76F85B-23F4-4616-AA0B-A26E8DE76593
25559F45-F162-4B8B-BEC2-B341034A2AF4,Hunting,5F76F85B-23F4-4616-AA0B-A26E8DE76593
4D224BCA-C127-408B-AC75-A51563C42411,Paddling,5F76F85B-23F4-4616-AA0B-A26E8DE76593
21DB3AFC-8AAC-4665-BC1F-7198C0685983,Canoeing,5F76F85B-23F4-4616-AA0B-A26E8DE76593
256543C7-4322-48B3-8978-765E89AA9431,Kayak Camping,5F76F85B-23F4-4616-AA0B-A26E8DE76593
F353A9ED-4A08-456E-8DEC-E61974D0FEB6,Kayaking,5F76F85B-23F4-4616-AA0B-A26E8DE76593
B3EF12AF-D951-419E-BD3C-6B36CBCC1E16,Stand Up Paddleboarding,5F76F85B-23F4-4616-AA0B-A26E8DE76593
DF4A35E0-7983-4A3E-BC47-F37B872B0F25,Junior Ranger Program,5F76F85B-23F4-4616-AA0B-A26E8DE76593
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,5F76F85B-23F4-4616-AA0B-A26E8DE76593
EAB1EBDE-5B72-493F-8F8F-0EE5B1724436,Cross-Country Skiing,5F76F85B-23F4-4616-AA0B-A26E8DE76593
C38B3C62-1BBF-4EA1-A1A2-35DE21B74C17,Snow Play,5F76F85B-23F4-4616-AA0B-A26E8DE76593
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,5F76F85B-23F4-4616-AA0B-A26E8DE76593
0B685688-3405-4E2A-ABBA-E3069492EC50,Wildlife Watching,5F76F85B-23F4-4616-AA0B-A26E8DE76593
5A2C91D1-50EC-4B24-8BED-A2E11A1892DF,Birdwatching,5F76F85B-23F4-4616-AA0B-A26E8DE76593
24380E3F-AD9D-4E38-BF13-C8EEB21893E7,Shopping,5F76F85B-23F4-4616-AA0B-A26E8DE76593
467DC8B8-0B7D-436D-A026-80A22358F615,Bookstore and Park Store,5F76F85B-23F4-4616-AA0B-A26E8DE76593
5F723BAD-7359-48FC-98FA-631592256E35,Auto and ATV,7B43EA5B-298C-4BAB-B22D-860B852B40A5
0B4A5320-216D-451A-9990-626E1D5ACE28,Scenic Driving,7B43EA5B-298C-4BAB-B22D-860B852B40A5
7CE6E935-F839-4FEC-A63E-052B1DEF39D2,Biking,7B43EA5B-298C-4BAB-B22D-860B852B40A5
8D778629-F603-4C50-A121-6F4BB2FE2C4B,Road Biking,7B43EA5B-298C-4BAB-B22D-860B852B40A5
071BA73C-1D3C-46D4-A53C-00D5602F7F0E,Boating,7B43EA5B-298C-4BAB-B22D-860B852B40A5
E0E4CE55-3119-46DE-86EB-6817CD8D5F30,Motorized Boating,7B43EA5B-298C-4BAB-B22D-860B852B40A5
BB0B8CD0-BF4C-4517-9980-CFE2D149C7B4,Sailing,7B43EA5B-298C-4BAB-B22D-860B852B40A5
7503433C-3856-4E82-AFF3-0B1649766ED3,Jet Skiing,7B43EA5B-298C-4BAB-B22D-860B852B40A5
A510F02B-8938-4679-A4F9-76580BCAE9C7,Boat Tour,7B43EA5B-298C-4BAB-B22D-860B852B40A5
A59947B7-3376-49B4-AD02-C0423E08C5F7,Camping,7B43EA5B-298C-4BAB-B22D-860B852B40A5
4A58AF13-E8FB-4530-B41A-97DF0B0C77B7,Backcountry Camping,7B43EA5B-298C-4BAB-B22D-860B852B40A5
9159DF0F-951D-4AAE-9987-CEB3CE2A9ADA,Car or Front Country Camping,7B43EA5B-298C-4BAB-B22D-860B852B40A5
80229F2D-972E-40A8-8860-232551CC30D6,Horse Camping (see also Horse/Stock Use),7B43EA5B-298C-4BAB-B22D-860B852B40A5
7CFF5F03-5ECC-4F5A-8572-75D1F0976C0C,Group Camping,7B43EA5B-298C-4BAB-B22D-860B852B40A5
C5C5971C-E325-4CEB-8C81-EE49A881DF17,RV Camping,7B43EA5B-298C-4BAB-B22D-860B852B40A5
AE42B46C-E4B7-4889-A122-08FE180371AE,Fishing,7B43EA5B-298C-4BAB-B22D-860B852B40A5
25FB188F-5AAD-459A-9092-28A9801709FF,Freshwater Fishing,7B43EA5B-298C-4BAB-B22D-860B852B40A5
1DFACD97-1B9C-4F5A-80F2-05593604799E,Food,7B43EA5B-298C-4BAB-B22D-860B852B40A5
E53E1320-9B17-41DC-86A5-37EB7D622572,Dining,7B43EA5B-298C-4BAB-B22D-860B852B40A5
C6D3230A-2CEA-4AFE-BFF3-DC1E2C2C4BB4,Picnicking,7B43EA5B-298C-4BAB-B22D-860B852B40A5
D72206E4-6CD1-4441-A355-F8F1827466B1,Flying,7B43EA5B-298C-4BAB-B22D-860B852B40A5
B33DC9B6-0B7D-4322-BAD7-A13A34C584A3,Guided Tours,7B43EA5B-298C-4BAB-B22D-860B852B40A5
A0631906-9672-4583-91DE-113B93DB6B6E,Self-Guided Tours - Walking,7B43EA5B-298C-4BAB-B22D-860B852B40A5
C7D5A145-F8EB-4C37-9E92-2F6C6206B196,Self-Guided Tours - Auto,7B43EA5B-298C-4BAB-B22D-860B852B40A5
3DE599E2-22ED-40BF-B383-EDA073563C1E,Bus/Shuttle Guided Tour,7B43EA5B-298C-4BAB-B22D-860B852B40A5
5A241412-0CFB-497A-9B5F-0AB8C03CDE72,Guided Boat Tour,7B43EA5B-298C-4BAB-B22D-860B852B40A5
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,7B43EA5B-298C-4BAB-B22D-860B852B40A5
7C37B79B-D02D-49EB-9020-3DB8299B748A,Backcountry Hiking,7B43EA5B-298C-4BAB-B22D-860B852B40A5
45261C0A-00D8-4C27-A1F8-029F933A0D34,Front-Country Hiking,7B43EA5B-298C-4BAB-B22D-860B852B40A5
0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking,7B43EA5B-298C-4BAB-B22D-860B852B40A5
1886DA47-0AEC-4568-B9C2-8E9BC316AAAC,Horseback Riding,7B43EA5B-298C-4BAB-B22D-860B852B40A5
8386EEAF-985F-4DE8-9037-CCF91975AC94,Hunting and Gathering,7B43EA5B-298C-4BAB-B22D-860B852B40A5
25559F45-F162-4B8B-BEC2-B341034A2AF4,Hunting,7B43EA5B-298C-4BAB-B22D-860B852B40A5
